label,message
ham,Lunch at the usual place? 12:30 works for me. cm fkpkhl
ham,"Hey, are you free this evening? We could grab dinner. ndtvkruqqbcwbdldgs"
spam,CASH PRIZE: Draw shows you have won a top prize of £4068. To collect call 7135594311.
ham,Can you pick up some milk on your way home? gadfdterbnwahp krj e
ham,Did you get my email? Let me know when you can talk. xgegt
spam,You have won a Nokia 6610. Call 7553843145 now to claim. Send STOP to 87239 to end.
spam,CASH PRIZE: Draw shows you have won a top prize of £3953. To collect call 8734202799.
spam,URGENT! Your Mobile number has been awarded a £1393 Bonus Caller Prize. Call 9617747281 now.
ham,Can we reschedule our call to tomorrow morning? wulf
ham,Remember we have that dentist appointment tomorrow at 2pm. axr
ham,Remember we have that dentist appointment tomorrow at 2pm. oiwxbc
ham,"Just got out of the meeting, calling you in 5. rdeoxhs"
ham,"Just checking in, how are you feeling today? ltcohraduysed"
ham,Remember we have that dentist appointment tomorrow at 2pm. sqb worhbtwuqeigqfkz
ham,Happy birthday! Hope you have a wonderful day! tvagluzawhp
spam,URGENT! Your Mobile number has been awarded a £5082 Bonus Caller Prize. Call 7707196784 now.
ham,Remember we have that dentist appointment tomorrow at 2pm. edivvlbiunvm
ham,Are you coming to the party tonight? It starts at 8. vx
ham,The kids are asking about the weekend trip. You in? pugubpyeney
ham,Did you see the game last night? What a match! kllmgipcmcykcy
ham,Can we reschedule our call to tomorrow morning? dtvxilrslfrfjx
ham,"No worries, take your time. I'll be here. ltdinxzjmpei"
spam,Congratulations! Your mobile has won £9880 prize. Call 9568578538 to claim. Send STOP to opt out.
ham,"Mom says dinner is ready at 7, don't be late. mcjbirc"
ham,Can we reschedule our call to tomorrow morning? q hveprwzr
ham,Meeting has been moved to 3pm. See you there. rwlthxvmiudf fs
ham,Lunch at the usual place? 12:30 works for me. lo
ham,"Mom says dinner is ready at 7, don't be late. pgkcfxnlecmqbvndndq"
ham,The package has been delivered to your door. vlvukeqnps u
ham,"Just got out of the meeting, calling you in 5.  uaa"
ham,"No worries, take your time. I'll be here. jpqgrp"
ham,"Just checking in, how are you feeling today? eikatumk"
spam,You have won a Nokia 6610. Call 7919066362 now to claim. Send STOP to 87239 to end.
ham,Did you get my email? Let me know when you can talk. ca ysgidxsimnlphb kc
spam,Naughty text messages! Txt CHAT to 8335640103 £8333/msg 2 stop txt STOP.
ham,Are you coming to the party tonight? It starts at 8. aacojwqz
spam,Congratulations! Your mobile has won £9022 prize. Call 7965549222 to claim. Send STOP to opt out.
ham,Can you pick up some milk on your way home? moeybvmmawlibemi
ham,Just finished the report. Will send it over shortly. irxsvhperf ltjotuel
ham,Remember we have that dentist appointment tomorrow at 2pm. toa
spam,Your FREE loan of £2390 is approved. Call 7521637779 to collect. Ts&Cs apply.
spam,CASH PRIZE: Draw shows you have won a top prize of £7154. To collect call 7769945233.
ham,Did you see the game last night? What a match! qalidxahmulp
ham,"No worries, take your time. I'll be here. ipzdi"
ham,The package has been delivered to your door. czxvtoayfavp
ham,Lunch at the usual place? 12:30 works for me. meaa
ham,Are you coming to the party tonight? It starts at 8. shbaxsdorcrkaca
ham,Meeting has been moved to 3pm. See you there. q qw qrqbkbrisd
ham,"Running 10 mins late, sorry! Almost there. kjxehogn"
ham,Happy birthday! Hope you have a wonderful day! zwpgnwd
ham,Lunch at the usual place? 12:30 works for me. ox fd
ham,Can you send me the address again? I lost it. kxndfauahlu ubz xnim
ham,"Just checking in, how are you feeling today? xnybynbteesk"
ham,Did you see the game last night? What a match! girjwvkbtqbflxpq
ham,"Running 10 mins late, sorry! Almost there. upeiba kjowslnwnsb"
ham,Lunch at the usual place? 12:30 works for me. mrwmerjfnqqkm
ham,The kids are asking about the weekend trip. You in? cqxmgjzsrdjr gsfkn
ham,"Mom says dinner is ready at 7, don't be late. qqfemgzetxrb"
ham,Happy birthday! Hope you have a wonderful day! l
ham,Can you send me the address again? I lost it. qammbeivdhq
ham,"Just checking in, how are you feeling today? ubacojgmabaa"
ham,Just finished the report. Will send it over shortly. zjzvtidkbdbw
ham,The kids are asking about the weekend trip. You in? vhnukhhghnjpwmm
ham,Can you pick up some milk on your way home? kvhwasgp
ham,The package has been delivered to your door. fwwcfamhgysb l
ham,Did you get my email? Let me know when you can talk. ktmdxaz
ham,Lunch at the usual place? 12:30 works for me. cxyolqatxayw
ham,Did you see the game last night? What a match! ligfpszdruoj
ham,"No worries, take your time. I'll be here."
spam,Congratulations! Your mobile has won £2499 prize. Call 8099375147 to claim. Send STOP to opt out.
spam,Naughty text messages! Txt CHAT to 7516606697 £2515/msg 2 stop txt STOP.
ham,Lunch at the usual place? 12:30 works for me. cpsnfy
ham,Did you see the game last night? What a match!  lalhnp
ham,"No worries, take your time. I'll be here. hozfhhtrsn"
ham,"Running 10 mins late, sorry! Almost there. eapftlbhdbbwsfajvf"
ham,Lunch at the usual place? 12:30 works for me. qdxriunsdztunx
ham,Can you pick up some milk on your way home? g
spam,Win a trip to Bahamas! You are selected. Call 7754603440 within 48 hours. Ref: HOLS7155
ham,Can we reschedule our call to tomorrow morning? nxokoctrfnuwd
spam,Claim your FREE gift now! Text YES to 7981372436 to receive your £7498 voucher. Ts&Cs apply.
ham,"Hey, are you free this evening? We could grab dinner. xerxztkojowdd"
spam,URGENT! Your Mobile number has been awarded a £5091 Bonus Caller Prize. Call 7029065628 now.
ham,"Just checking in, how are you feeling today? nrcwxyrade"
spam,WINNER!! You have been selected to win a cash prize of £374 CALL NOW 9273831457
ham,The package has been delivered to your door. y qnsrbadxfdopht
spam,URGENT! Your Mobile number has been awarded a £5231 Bonus Caller Prize. Call 7506211965 now.
ham,"Running 10 mins late, sorry! Almost there. mhwqagnafolxbfwoqe"
spam,IMPORTANT: Your account will be suspended. Verify now or lose access permanently at http://bit.ly/9840
spam,"SIX chances to win CASH! From 100 to 20,000 pounds txt> CSH11 send to 87575. Cost: £9177p/msg."
ham,"Hey, are you free this evening? We could grab dinner. raelxutienwza f"
ham,"Running 10 mins late, sorry! Almost there. vbtej"
spam,Hot singles in your area! Text MEET to 7267496095. Msgs cost £7826 ea. Stop: STOP.
spam,Hot singles in your area! Text MEET to 8119980130. Msgs cost £5283 ea. Stop: STOP.
ham,Are you coming to the party tonight? It starts at 8. xniocci
ham,"Mom says dinner is ready at 7, don't be late. dnu"
ham,Remember we have that dentist appointment tomorrow at 2pm. qhn
spam,FREE entry to win FA Cup final tkts. Text FA to 87121. Cost £8849p/msg.
ham,Did you get my email? Let me know when you can talk. ffrvrxcakhweloxxf
ham,Just finished the report. Will send it over shortly. axnsadhxaurphgjf
ham,Did you get my email? Let me know when you can talk. htrefd
spam,You have won a Nokia 6610. Call 9508397912 now to claim. Send STOP to 87239 to end.
spam,PRIVATE! Your 2003 Account Statement shows £2298 UNCLAIMED! Call 9165576952 to claim.
ham,Can you send me the address again? I lost it. fwiw
spam,IMPORTANT: Your account will be suspended. Verify now or lose access permanently at http://bit.ly/7012
ham,Can you pick up some milk on your way home? hpqsygcprd
ham,"Hey, are you free this evening? We could grab dinner. mgggjktcs"
ham,"Just checking in, how are you feeling today? ledz"
ham,Lunch at the usual place? 12:30 works for me.
ham,Did you see the game last night? What a match!
ham,Lunch at the usual place? 12:30 works for me. ikoazuh mekxndbbj
ham,Remember we have that dentist appointment tomorrow at 2pm. znhak mau
ham,Meeting has been moved to 3pm. See you there. edd
spam,URGENT! Your Mobile number has been awarded a £4973 Bonus Caller Prize. Call 9639190897 now.
ham,Are you coming to the party tonight? It starts at 8. yeellnsasfrckw
spam,CASH PRIZE: Draw shows you have won a top prize of £5183. To collect call 8458198451.
ham,Lunch at the usual place? 12:30 works for me. cipsldptctgjixk
ham,"Running 10 mins late, sorry! Almost there. hsxetrygtuvxyffeo"
ham,"Mom says dinner is ready at 7, don't be late. cv mwotzaiinxulg"
spam,PRIVATE! Your 2003 Account Statement shows £9308 UNCLAIMED! Call 9990032969 to claim.
ham,"Running 10 mins late, sorry! Almost there. dx ygwbdztka k"
ham,Just finished the report. Will send it over shortly. k fxgfgmbs
ham,Are you coming to the party tonight? It starts at 8. q hnbdyds
spam,You have an important message waiting. Call 9098948446 now. Calls cost £7372p/min.
spam,You have won a Nokia 6610. Call 9893398852 now to claim. Send STOP to 87239 to end.
ham,Are you coming to the party tonight? It starts at 8. lzcvte
ham,Can we reschedule our call to tomorrow morning? xdsmoxrowcez mkzlabb
ham,"Just got out of the meeting, calling you in 5. smzn mwypw"
ham,Did you see the game last night? What a match! asl
ham,Lunch at the usual place? 12:30 works for me. rdnxrm
ham,Did you see the game last night? What a match! w kmwkibhjucx
ham,"Hey, are you free this evening? We could grab dinner. kc"
ham,"No worries, take your time. I'll be here. fyu"
spam,CASH PRIZE: Draw shows you have won a top prize of £7029. To collect call 7220959215.
ham,Did you get my email? Let me know when you can talk. tffkaapdhpmfjg
ham,"Hey, are you free this evening? We could grab dinner. ncaarv"
ham,The kids are asking about the weekend trip. You in? sxalsrxi
spam,WINNER!! You have been selected to win a cash prize of £3072 CALL NOW 7615260464
ham,The kids are asking about the weekend trip. You in? rpqbk
ham,Are you coming to the party tonight? It starts at 8. zaknvhdfzpw olezpqx
ham,Happy birthday! Hope you have a wonderful day!
spam,You have an important message waiting. Call 7815331250 now. Calls cost £5223p/min.
ham,"Just got out of the meeting, calling you in 5. zpv zjxbymda"
spam,You have an important message waiting. Call 9460306692 now. Calls cost £129p/min.
ham,Are you coming to the party tonight? It starts at 8. k ezfsjqsc
spam,You have an important message waiting. Call 8016779084 now. Calls cost £2632p/min.
ham,"Mom says dinner is ready at 7, don't be late. d"
ham,Did you get my email? Let me know when you can talk. frytcbpgmyerz
ham,Can you pick up some milk on your way home? dg
ham,Are you coming to the party tonight? It starts at 8. lrvlkyolouzybbjp
ham,"Just checking in, how are you feeling today? fzw lus"
ham,"Hey, are you free this evening? We could grab dinner. yn nbbvkrd"
ham,Remember we have that dentist appointment tomorrow at 2pm. t jy
ham,Did you see the game last night? What a match! mmkqbdmefant
spam,"SIX chances to win CASH! From 100 to 20,000 pounds txt> CSH11 send to 87575. Cost: £2915p/msg."
ham,"No worries, take your time. I'll be here. tzrwgiswpdktcnfvmd"
ham,Can we reschedule our call to tomorrow morning? glhfev
spam,PRIVATE! Your 2003 Account Statement shows £5818 UNCLAIMED! Call 7295456419 to claim.
ham,"Thanks for helping me yesterday, really appreciate it. lppxzlfbp"
ham,Can we reschedule our call to tomorrow morning? ruckbxfqfl
ham,Just finished the report. Will send it over shortly. pzccvq
ham,"Running 10 mins late, sorry! Almost there. hxjnvtowo ilv"
spam,You have an important message waiting. Call 8703521697 now. Calls cost £3450p/min.
ham,Just finished the report. Will send it over shortly. qxmxvcdtfucczavgbc
spam,Naughty text messages! Txt CHAT to 8997109065 £5379/msg 2 stop txt STOP.
spam,You have won a Nokia 6610. Call 9479690385 now to claim. Send STOP to 87239 to end.
ham,"Just checking in, how are you feeling today? zdsvdkv pn"
spam,URGENT! Your Mobile number has been awarded a £8229 Bonus Caller Prize. Call 9972411520 now.
ham,Lunch at the usual place? 12:30 works for me. gnuqbnb
spam,URGENT! Your Mobile number has been awarded a £6062 Bonus Caller Prize. Call 8601387070 now.
ham,"Just checking in, how are you feeling today? ruk"
spam,IMPORTANT: Your account will be suspended. Verify now or lose access permanently at http://bit.ly/4736
ham,"Running 10 mins late, sorry! Almost there. aackq rctnptvs"
ham,Did you get my email? Let me know when you can talk.
spam,Win a trip to Bahamas! You are selected. Call 8158638062 within 48 hours. Ref: HOLS5996
ham,"Mom says dinner is ready at 7, don't be late. nxlsstxsjgoyvyvv"
ham,Can we reschedule our call to tomorrow morning? femduqkznv
spam,Claim your FREE gift now! Text YES to 9403191167 to receive your £1487 voucher. Ts&Cs apply.
ham,Can you send me the address again? I lost it. k
ham,"Just got out of the meeting, calling you in 5. y"
spam,FREE entry to win FA Cup final tkts. Text FA to 87121. Cost £4637p/msg.
spam,You have won a Nokia 6610. Call 8973214822 now to claim. Send STOP to 87239 to end.
ham,"Just checking in, how are you feeling today? c"
ham,Can we reschedule our call to tomorrow morning? fboozfxbmcvpemb
ham,Lunch at the usual place? 12:30 works for me. ahkdmx
spam,Hot singles in your area! Text MEET to 9417741295. Msgs cost £8125 ea. Stop: STOP.
ham,"Just checking in, how are you feeling today? zthminpc"
ham,Can you pick up some milk on your way home?  ywtmet
spam,"SIX chances to win CASH! From 100 to 20,000 pounds txt> CSH11 send to 87575. Cost: £6921p/msg."
ham,Just finished the report. Will send it over shortly. vnh
spam,Claim your FREE gift now! Text YES to 7888346940 to receive your £1120 voucher. Ts&Cs apply.
ham,Can we reschedule our call to tomorrow morning? ksctubx
ham,"Just got out of the meeting, calling you in 5. zoyagcgsowhtdqssjh"
spam,Hot singles in your area! Text MEET to 7309561891. Msgs cost £5902 ea. Stop: STOP.
ham,Lunch at the usual place? 12:30 works for me. l gmdqalnwrfcdh
ham,Just finished the report. Will send it over shortly.
spam,You have an important message waiting. Call 7230624431 now. Calls cost £5766p/min.
ham,Meeting has been moved to 3pm. See you there. ygci
ham,Can you pick up some milk on your way home?   us
spam,You have won a Nokia 6610. Call 7261811056 now to claim. Send STOP to 87239 to end.
ham,Did you get my email? Let me know when you can talk. rvteumzmiyabybfaec
ham,The kids are asking about the weekend trip. You in? ehxswvfjdlcjakyomnk
ham,"Mom says dinner is ready at 7, don't be late. f"
ham,Lunch at the usual place? 12:30 works for me. tc  pm
ham,Did you see the game last night? What a match!  xobsyorlvzugucook
spam,Congratulations! Your mobile has won £6192 prize. Call 9854043590 to claim. Send STOP to opt out.
ham,Are you coming to the party tonight? It starts at 8. wxxcng bgrkgmvmx
ham,Remember we have that dentist appointment tomorrow at 2pm. qw
